"name","path","level","rarity","tooltip","restriction","acquisition"
"<span style='color: #A1045A'>Shadows Regalia IX</span>","https://ucarecdn.com/dabf7353-efcc-46e7-bb2d-43c3caba6829/BTNCloakOfFlames.png",150,"Regalia","Increases Intelligence by 115, Health Regeneration by 14.2 Health per second, and Spell Damage by 1125.<br><br><span style='color: #c3dbff'>Shadows Set</span>—While <span style='color: #c3dbff'>Twisted Font</span> is active, your <span style='color: #7EBFF1'>Spell Damage</span> also increases by <span style='color: #FEBA0E'>50%</span>.","Warlock only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Stone Regalia IX</span>","https://ucarecdn.com/395c4de3-320a-43a7-9032-9a4ea5a658e1/BTNGuardianofNature_Regalia.png",150,"Regalia","Increases Strength by 55, Intelligence by 45, Health and Mana by 1230, Armor by 29, Resist by 105, and Spell Damage by 450.<br><br><span style='color: #c3dbff'>Stone Set</span>—Grants Tremor a <span style='color: #feba0e'>37.5%</span> chance to restore an adaptive <span style='color: #32cd32'>1.5 Strength</span> or <span style='color: #7ebff1'>0.5 Spell Damage</span> Health.","Guardian of Nature only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Veteran's Regalia IX</span>","https://ucarecdn.com/31b38b2c-e511-4dc5-8452-022c2c144b0c/BTNSpartanWarrior_Regalia.png",150,"Regalia","Increases Strength by 55, Intelligence by 45, Health and Mana by 1230, Spell Power by 330, and Armor by 50.<br><br><span style='color: #c3dbff'>Veteran's Set</span>—<span style='color: #c3dbff'>Phalanx</span> instead grants <span style='color: #FEBA0E'>30%</span> Evasion and increases Resist by <span style='color: #FEBA0E'>85</span>, but reduces base movement speed by <span style='color: #FEBA0E'>30%</span>. Also raises <span style='color: #c3dbff'>Throw Javelin's</span> <span style='color: #32cd32'>Strength</span> ratio to <span style='color: #32cd32'>3.0</span> and on <span style='color: #c3dbff'>Dispatch's</span> <span style='color: #32cd32'>Strength</span> ratios to <span style='color: #32cd32'>3.0</span>","Spartan Warrior only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Wild Regalia IX</span>","https://ucarecdn.com/a28c69b8-e92c-493b-bb02-50961bb92f38/BTNDruid_Regalia.png",150,"Regalia","Increases Intelligence by 70, Agility by 45, Health and Mana by 900, and Spell Power by 900.<br><br><span style='color: #c3dbff'>Wild Set</span>—Whenever you change form: You restore <span style='color: #32CD32'>0.5 Intelligence</span> mana.","Druid only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Battleforge Regalia X</span>","https://ucarecdn.com/d66f181a-a34c-4b6b-a754-04b4af1025f5/BTNBarbarian_Regalia.png",165,"Regalia","Increases Strength by 80, Agility by 65, Attack Damage by 125, and Armor by 87.<br><br><span style='color: #c3dbff'>Evasion IV</span>—Gives a <span style='color: #FEBA0E'>20%</span> chance to avoid an auto-attack.<br><br><span style='color: #c3dbff'>Battleforge Set</span>—Auto-Attacks have a <span style='color: #FEBA0E'>7%</span> chance to raise your Armor by <span style='color: #FEBA0E'>125</span> for <span style='color: #FEBA0E'>10</span> seconds.","Barbarian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Deathbringer Regalia X</span>","https://ucarecdn.com/61111103-0e47-41ef-9e65-005a389dc17d/BTNWarlord_Regalia.png",165,"Regalia","Increases Agility by 85, Strength by 60, Health by 1635, and Attack Damage by 327. Grants <span style='color: #c3dbff'>Bloodthirsty</span> and <span style='color: #c3dbff'>Critical Strike</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Critical Strike</span>—Grants a <span style='color: #FEBA0E'>10%</span> chance to inflict <span style='color: #FEBA0E'>2.5x</span> auto-attack damage. This ability stacks with similar effects.<br><br><span style='color: #c3dbff'>Deathbringer Set</span>—Decreases base attack speed cooldown to <span style='color: #FEBA0E'>1.51</span> from 1.65.","Warlord Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Divine Regalia X</span>","https://ucarecdn.com/603cad4e-83ce-4831-a730-bfc7320285a3/BTNTempleGuardian_Regalia.png",165,"Regalia","Increases Strength by 75, Intelligence by 70, Mana by 900, Armor and Resist by 38, and Spell Power by 900.<br><br><span style='color: #c3dbff'>Divine Set</span>—Grants Attacks a <span style='color: #FEBA0E'>10%</span> chance to create a narrow wall of fire that damages enemies for <span style='color: #32cd32'>2.0 Strength</span> +<span style='color: #7ebff1'> 0.5 Spell Damage</span>.","Temple Guardian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Ironwood Regalia X</span>","https://ucarecdn.com/62e3057d-2696-4926-b26f-89072e4d3176/BTNRanger_Regalia.png",165,"Regalia","Increases Agility by 80, Intelligence by 65, Mana by 900, Spell Power by 900, and Attack Damage by 190.<br><br><span style='color: #c3dbff'>Ironwood Set</span>—Gives allies within <span style='color: #FEBA0E'>450</span> units <span style='color: #FEBA0E'>20%</span> bonus damage to their ranged attacks.","Ranger Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Khaos Regalia X</span>","https://ucarecdn.com/dbb66e6d-4843-47cd-a70a-2f46a82a72e1/BTNKhaosChampion_Regalia.png",165,"Regalia","Increases Strength by 80, Agility by 65, Health by 3285, Mana by 180, Armor by 65, and Resist by 81.<br><br><span style='color: #c3dbff'>Khaos Set</span>—Whenever you auto-attack, restore <span style='color: #FEBA0E'>0.2</span> (<span style='color: #7EBFF1'>Armor</span> + <span style='color: #7EBFF1'>Resist</span>) health.","Khaos Champion Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Light Regalia X</span>","https://ucarecdn.com/fc9d1062-d0f9-4a99-a076-fec52446a436/BTNCleric_Regalia.png",165,"Regalia","Increases Intelligence by 85, Strength by 60, Spell Damage by 820, and Spell Healing by 2460. Grants <span style='color: #c3dbff'>Mana Regeneration X</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration X</span>—Gain 55% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Light Set</span>—Activating <span style='color: #c3dbff'>Transcendence</span> reduces your other spells' cooldowns by 10 seconds.","Cleric only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Night Regalia X</span>","https://ucarecdn.com/429ee35e-d9f3-4227-8773-5c71b057c86e/BTNAssassin_Regalia.png",165,"Regalia","Increases Agility by 85, Strength by 60, Mana Regeneration by 3.75 Mana per second, and Attack Damage by 327. Grants <span style='color: #c3dbff'>Bloodthirsty</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Night Set</span>—Physical damage dealt by <span style='color: #c3dbff'>Shiv</span>, <span style='color: #c3dbff'>Pirouette</span>, and <span style='color: #c3dbff'>Shadowstrike</span> ignores <span style='color: #FEBA0E'>5%</span> [<span style='color: #32CD32'>+(Strength / 35)%</span>] of the physical damage reduction granted by Armor.","Assassin only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Power Regalia X</span>","https://ucarecdn.com/fd91d285-3474-444a-a5f2-80c8578eaf4e/BTNMagician_Regalia.png",165,"Regalia","Increases Intelligence by 145, Health by 1095, Mana by 1640, and Spell Damage by 1500. Grants <span style='color: #c3dbff'>Mana Regeneration X</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration X</span>—Gain 55% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Power Set</span>—Your Spell Damage is increased by <span style='color: #feba0e'>25%</span>.","Magician only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Shadows Regalia X</span>","https://ucarecdn.com/dabf7353-efcc-46e7-bb2d-43c3caba6829/BTNCloakOfFlames.png",165,"Regalia","Increases Intelligence by 145, Health Regeneration by 19.15 Health per second, and Spell Damage by 1500.<br><br><span style='color: #c3dbff'>Shadows Set</span>—While <span style='color: #c3dbff'>Twisted Font</span> is active, your <span style='color: #7EBFF1'>Spell Damage</span> also increases by <span style='color: #FEBA0E'>50%</span>.","Warlock only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Stone Regalia X</span>","https://ucarecdn.com/395c4de3-320a-43a7-9032-9a4ea5a658e1/BTNGuardianofNature_Regalia.png",165,"Regalia","Increases Strength by 70, Intelligence by 60, Health and Mana by 1635, Armor by 38, Resist by 135, and Spell Damage by 600.<br><br><span style='color: #c3dbff'>Stone Set</span>—Grants Tremor a <span style='color: #feba0e'>37.5%</span> chance to restore an adaptive <span style='color: #32cd32'>1.5 Strength</span> or <span style='color: #7ebff1'>0.5 Spell Damage</span> Health.","Guardian of Nature only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Veteran's Regalia X</span>","https://ucarecdn.com/31b38b2c-e511-4dc5-8452-022c2c144b0c/BTNSpartanWarrior_Regalia.png",165,"Regalia","Increases Strength by 70, Intelligence by 60, Health and Mana by 1635, Spell Power by 435, and Armor by 65.<br><br><span style='color: #c3dbff'>Veteran's Set</span>—<span style='color: #c3dbff'>Phalanx</span> instead grants <span style='color: #FEBA0E'>30%</span> Evasion and increases Resist by <span style='color: #FEBA0E'>85</span>, but reduces base movement speed by <span style='color: #FEBA0E'>30%</span>. Also raises <span style='color: #c3dbff'>Throw Javelin's</span> <span style='color: #32cd32'>Strength</span> ratio to <span style='color: #32cd32'>3.0</span> and on <span style='color: #c3dbff'>Dispatch's</span> <span style='color: #32cd32'>Strength</span> ratios to <span style='color: #32cd32'>3.0</span>","Spartan Warrior only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Wild Regalia X</span>","https://ucarecdn.com/a28c69b8-e92c-493b-bb02-50961bb92f38/BTNDruid_Regalia.png",165,"Regalia","Increases Intelligence by 85, Agility by 60, Health and Mana by 1200, and Spell Power by 1200.<br><br><span style='color: #c3dbff'>Wild Set</span>—Whenever you change form: You restore <span style='color: #32CD32'>0.5 Intelligence</span> mana.","Druid only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Battleforge Regalia XI</span>","https://ucarecdn.com/d66f181a-a34c-4b6b-a754-04b4af1025f5/BTNBarbarian_Regalia.png",180,"Regalia","Increases Strength by 105, Agility by 90, Attack Damage by 175, and Armor by 122.<br><br><span style='color: #c3dbff'>Evasion V</span>—Gives a <span style='color: #FEBA0E'>25%</span> chance to avoid an auto-attack.<br><br><span style='color: #c3dbff'>Battleforge Set</span>—Auto-Attacks have a <span style='color: #FEBA0E'>7%</span> chance to raise your Armor by <span style='color: #FEBA0E'>125</span> for <span style='color: #FEBA0E'>10</span> seconds.","Barbarian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Deathbringer Regalia XI</span>","https://ucarecdn.com/61111103-0e47-41ef-9e65-005a389dc17d/BTNWarlord_Regalia.png",180,"Regalia","Increases Agility by 110, Strength by 85, Health by 2310, and Attack Damage by 462. Grants <span style='color: #c3dbff'>Bloodthirsty</span> and <span style='color: #c3dbff'>Critical Strike</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Critical Strike</span>—Grants a <span style='color: #FEBA0E'>10%</span> chance to inflict <span style='color: #FEBA0E'>2.5x</span> auto-attack damage. This ability stacks with similar effects.<br><br><span style='color: #c3dbff'>Deathbringer Set</span>—Decreases base attack speed cooldown to <span style='color: #FEBA0E'>1.50</span> from 1.65.","Warlord Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Divine Regalia XI</span>","https://ucarecdn.com/603cad4e-83ce-4831-a730-bfc7320285a3/BTNTempleGuardian_Regalia.png",180,"Regalia","Increases Strength by 100, Intelligence by 95, Mana by 1275, Armor and Resist by 53, and Spell Power by 1125.<br><br><span style='color: #c3dbff'>Divine Set</span>—Grants Attacks a <span style='color: #FEBA0E'>10%</span> chance to create a narrow wall of fire that damages enemies for <span style='color: #32cd32'>2.0 Strength</span> +<span style='color: #7ebff1'> 0.5 Spell Damage</span>.","Temple Guardian Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Ironwood Regalia XI</span>","https://ucarecdn.com/62e3057d-2696-4926-b26f-89072e4d3176/BTNRanger_Regalia.png",180,"Regalia","Increases Agility by 105, Intelligence by 90, Mana by 1275, Spell Power by 1275, and Attack Damage by 265.<br><br><span style='color: #c3dbff'>Ironwood Set</span>—Gives allies within <span style='color: #FEBA0E'>450</span> units <span style='color: #FEBA0E'>20%</span> bonus damage to their ranged attacks.","Ranger Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Khaos Regalia XI</span>","https://ucarecdn.com/dbb66e6d-4843-47cd-a70a-2f46a82a72e1/BTNKhaosChampion_Regalia.png",180,"Regalia","Increases Strength by 105, Agility by 90, Health by 4710, Mana by 255, Armor by 90, and Resist by 111.<br><br><span style='color: #c3dbff'>Khaos Set</span>—Whenever you auto-attack, restore <span style='color: #FEBA0E'>0.2</span> (<span style='color: #7EBFF1'>Armor</span> + <span style='color: #7EBFF1'>Resist</span>) health.","Khaos Champion Only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Light Regalia XI</span>","https://ucarecdn.com/fc9d1062-d0f9-4a99-a076-fec52446a436/BTNCleric_Regalia.png",180,"Regalia","Increases Intelligence by 110, Strength by 85, Spell Damage by 1170, and Spell Healing by 3510. Grants <span style='color: #c3dbff'>Mana Regeneration XI</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration XI</span>—Gain 60% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Light Set</span>—Activating <span style='color: #c3dbff'>Transcendence</span> reduces your other spells' cooldowns by 10 seconds.","Cleric only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Night Regalia XI</span>","https://ucarecdn.com/429ee35e-d9f3-4227-8773-5c71b057c86e/BTNAssassin_Regalia.png",180,"Regalia","Increases Agility by 110, Strength by 85, Mana Regeneration by 5.00 Mana per second, and Attack Damage by 462. Grants <span style='color: #c3dbff'>Bloodthirsty</span>.<br><br><span style='color: #c3dbff'>Bloodthirsty</span>—Dealing fatal damage to an enemy increases auto-attack damage by <span style='color: #FEBA0E'>10%</span> for the next <span style='color: #FEBA0E'>8</span> seconds.<br><br><span style='color: #c3dbff'>Night Set</span>—Physical damage dealt by <span style='color: #c3dbff'>Shiv</span>, <span style='color: #c3dbff'>Pirouette</span>, and <span style='color: #c3dbff'>Shadowstrike</span> ignores <span style='color: #FEBA0E'>5%</span> [<span style='color: #32CD32'>+(Strength / 35)%</span>] of the physical damage reduction granted by Armor.","Assassin only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Power Regalia XI</span>","https://ucarecdn.com/fd91d285-3474-444a-a5f2-80c8578eaf4e/BTNMagician_Regalia.png",180,"Regalia","Increases Intelligence by 195, Health by 1570, Mana by 2340, and Spell Damage by 2125. Grants <span style='color: #c3dbff'>Mana Regeneration XI</span>.<br><br><span style='color: #c3dbff'>Mana Regeneration XI</span>—Gain 60% increased Mana Regeneration.<br><br><span style='color: #c3dbff'>Power Set</span>—Your Spell Damage is increased by <span style='color: #feba0e'>25%</span>.","Magician only","Master Metalsmith Heletes"
"<span style='color: #A1045A'>Shadows Regalia XI</span>","https://ucarecdn.com/dabf7353-efcc-46e7-bb2d-43c3caba6829/BTNCloakOfFlames.png",180,"Regalia","Increases Intelligence by 195, Health Regeneration by 27.4 Health per second, and Spell Damage by 2125.<br><br><span style='color: #c3dbff'>Shadows Set</span>—While <span style='color: #c3dbff'>Twisted Font</span> is active, your <span style='color: #7EBFF1'>Spell Damage</span> also increases by <span style='color: #FEBA0E'>50%</span>.","Warlock only","Master Metalsmith Heletes"
